BBL,LotArea_12,availFAR_perc_12
3065240052,7340,68
3067850072,10000,50
3054000072,5600,84.2
3065090020,18750,100
3052270013,5425,100
3067020044,5000,54.4
3054190016,5054,53.6
3066170045,8000,93
3067720063,8000,61.7
3067490078,15000,97
3052670022,6240,68.9
3054080015,7500,68.8
3065890008,5000,51.2
3050860008,9853,53
3066790097,6750,75.6
3067360041,15900,100
3065370001,109700,99.2
3050540006,8821,75
3054950801,6800,68.3
3067380057,6538,92
3066120057,5025,66.7
3051410047,5000,83.7
3065880088,6000,56.8
3065870012,5170,100
3052730022,5000,72
3052400100,5575,81
3054280092,5017,95.5
3041560001,10000,64
3034880015,46895,100
3036620049,5625,92
3046510001,28600,81
3044960018,12000,100
3042000025,5555,71.2
3048370084,6000,82
3037020025,10000,100
3045610038,5786,100
3035760100,10125,74.1
3039590054,11164,86
3036740035,5000,54.4
3036720043,6847,59.5
3042070009,15158,100
3046370035,23000,84
3051110051,5212,86.8
3051020020,13215,82.5
3052150024,10000,79.4
3054640069,6000,56.8
3051710075,7079,86.4
3066780025,9768,85.6
3067580051,16470,97.8
3064990001,8400,59
3067480011,5400,62.3
3052360026,6476,65
3051080028,6700,93.4
3051030042,23153,100
3067570038,5030,80.7
3052250064,5000,60.7
3050640017,7260,76.8
3051010037,5334,79.2
3067390065,8333,75.3
3050820047,13900,61.3
3065320001,7500,86.3
3084850042,20000,56.7
3084340052,8000,51.7
3051370029,5800,80.2
3066550044,12200,56.5
3066950068,8000,53
3052870016,5240,67.4
3073440012,7200,85.6
3068210005,59737,100
3050640097,8567,100
3051600010,7269,90.5
3050700019,19566,75
3053390010,9600,52
3051840062,5500,100
3066780073,10520,100
3066790001,19383,81.8
3051990037,5900,53.8
3051040001,10000,95
3067760035,12932,72
3067360061,7500,67.5
3065870085,6000,64.8
3052220086,14460,82.2
3053750007,5300,62.4
3067530005,69372,100
3067280076,5000,52.8
3051320070,6463,100
3065340001,6000,50
3052060001,8370,70.5
3051320018,42230,76.2
3050460077,5300,81.1
3051110057,5461,100
3051020143,7920,89.5
3067350113,12140,75
3051050079,5906,86
3066940064,6575,91.8
3066530056,5058,68.9
3054150007,15100,93
3051410049,7090,93
3079180012,18000,89
3054830016,16000,92
3050450098,12083,87.7
3065470050,6000,57.5
3065420068,6030,52.8
3067360048,9020,74.5
3073060006,11000,70
3067000020,29700,100
3052520009,5000,60.7
3083840039,25540,51.7
3067350121,5116,61.7
3054950809,5600,56.7
3054400035,11105,85
3050490032,39200,100
3074140012,5000,68.9
3051170019,6000,100
3051860016,11211,77.8
3052270010,5590,72.2
3052150050,8000,96.3
3066780023,9324,80
3054210026,5564,65.6
3050830025,19481,95.5
3053950023,5000,79.2
3050500039,6125,88.1
3067800070,6955,57.8
3066850001,7600,100
3053950046,5000,71.2
3066320014,6804,86.5
3051140001,5910,88
3052120075,5000,75.7
3066070082,6072,97.8
3066800029,9525,100
3066320034,6270,65
3066810458,7500,85.7
3050970100,6947,100
3066650007,8000,50
3067740052,6000,70
3065470001,19000,58
3066580084,6300,63.2
3066980006,5000,70
3050890001,6650,61
3066800005,7950,72.5
3067940078,19275,72
3054250011,5066,78.4
3050460073,5300,83.5
3065880090,6300,51.2
3051080021,9750,100
3050850061,5585,81.4
3052140060,5125,81.9
3068130029,11025,100
3071940001,10000,76.7
3054270065,6028,68.8
3067660036,12120,50.5
3051100078,5797,87
3050640001,5074,77.2
3065480037,10000,70
3065480032,10000,50
3066990004,53250,100
3065180057,5280,64
3053920082,5000,74.7
3049780066,5532,72.2
3054080037,5000,100
3051710005,12650,58.8
3033950001,9500,66.7
3031010025,7185,100
3048110106,14200,58.8
3041090091,9375,100
3049330047,6000,87.2
3043310012,5000,76
3049860052,8000,50
3044830015,29758,71.1
3045900038,24000,81
3034470003,6468,100
3067660046,5000,85
3051970053,7225,66
3052350005,9555,66.7
3051450070,9330,77.3
3067660028,6060,74.2
3054080039,6815,70.7
3052490048,6000,68.8
3067150003,6000,75
3052080021,5000,60
3050430043,5080,80.7
3065120019,18000,100
3066330033,5273,85.6
3053310068,6040,100
3066810149,10125,78
3051200001,6800,100
3067820038,5303,100
3051230047,12600,94.8
3065110042,6000,67.6
3050660066,5693,82.3
3053220010,17988,100
3054640072,7256,80.8
3065470040,17760,59
3050470076,5168,85.6
3050640008,5411,75
3066350001,5000,72
3065090053,6000,63.2
3084320023,8000,55
3066810298,5000,63.7
3065100021,18075,100
3081320028,5000,51
3081900039,42500,88.9
3085410006,6000,100
3066320028,13071,72
3081410046,12900,73
3084340046,6000,61.7
3079730032,6000,78.4
3067400011,19500,100
3082790051,5593,75.6
3086310087,12780,70
3065920018,16000,76.5
3066370025,10000,100
3072470295,6500,100
3071250044,11143,72.2
3065030047,9620,94.2
3053220040,5890,52
3079800006,5608,85.2
3078880007,8000,51.7
3075580032,6900,66
3088400090,38537,100
3050420062,6238,85.2
3077750047,8500,84.8
3066960066,5000,55.2
3065270081,9000,64
3051310001,59000,100
3051100001,22000,100
3071560058,5000,70
3052320037,16375,96
3074700033,5250,61.1
3083090072,6000,61.7
3081200034,24000,100
3080680066,6000,75.6
3078880001,8000,63.3
3073410004,10602,84.4
3083000056,5000,66.7
3083740300,8308,85.6
3077280001,100000,56
3078230063,5736,69.6
3084700143,143000,72
3071810020,12842,83.3
3087400031,8000,100
3078590058,5053,53.3
3077670053,6000,74.4
3073770002,5968,51.1
3076890052,6320,84.2
3088440010,116000,94
3079320060,5043,100
3074680074,6760,57.8
3082380039,5000,71.1
3079240178,8000,79
3074560025,101365,NA
3075480077,7920,NA
3079320302,12000,96
3083730030,27100,100
3071590162,5183,55.6
3072900061,5660,62.4
3081230022,28600,100
3071030012,6000,75
3078170010,10500,99.2
3081850039,9500,99.5
3054200008,6509,100
3075580035,13951,79.2
3081450070,5696,75.6
3079200090,124982,100
3084701028,180000,52
3071360030,13117,100
3079240115,8000,50
3083650025,7200,76.7
3081420066,6160,73.3
3087200001,23479,70.4
3081200050,5900,100
3084400048,8000,50
3072130040,70000,58.9
3070860040,37300,77
3075570001,7500,80
3083640034,15500,73.3
3078430022,7225,60
3080350037,6000,60
3075590039,17200,81.3
3084701052,63450,75
3072610047,17813,61.7
3052490013,7333,70.4
3067390051,5681,85
3050710009,14274,89.5
3066850036,50226,100
3053580001,7200,81.8
3050540032,11890,75.5
3066570028,11880,69.5
3065220006,10000,60
3066800023,18561,84
3067970101,6263,76.5
3066950061,14000,61
3066780138,9680,54.4
3050840051,6880,100
3065370060,11200,100
3050880023,5544,69.5
3050640106,21560,76.5
3065720055,7300,64
3066050006,11900,87
3050640080,5800,87.2
3050660023,30000,76.7
3065470061,23850,50
3065690067,5600,54.4
3066330012,22500,81
3053570001,8000,66.4
3052290034,6773,71.1
3066330055,7473,79.2
3065880094,6300,58.4
3051460068,9280,68.7
3050430014,5484,78.6
3067800059,7780,55
3053220073,7377,100
3051220030,5000,85.2
3068050068,6000,55
3066980020,20150,100
3050660051,6719,71.2
3067870050,5819,51.7
3065830021,5884,61.6
3050460062,5300,75.3
3079690071,8000,100
3081520040,6820,100
3082010006,10800,64.4
3086270041,5185,100
3071210025,15924,88
3072980045,18180,88.7
3079690023,111690,100
3088910682,5355,100
3072740025,57000,92.6
3066990047,65835,100
3050860013,5040,55.8
3050890053,6020,87.8
3084430067,8000,71.7
3082590027,5000,78.9
3080240008,8000,71.1
3081250094,7413,56.7
3087550031,6000,55
3074440071,11000,65.6
3088665540,28675,100
3079940024,7990,100
3074100182,5900,78.9
3074350038,13760,89.1
3082030062,6656,64.4
3086850097,9220,60.1
3088400070,13250,93
3072800095,23336,100
3073680068,6000,70
3083690362,6729,100
3072240072,12450,85.6
3084650061,5000,52
3075940030,10500,79
3081900001,40000,60
3079470065,5000,100
3082750038,6525,77.8
3086310089,11050,54
3087410038,13208,60
3077530058,22000,75.6
3077630012,17638,100
3082040042,13825,91
3084650029,5000,62
3071070076,14000,63.7
3075940026,8400,100
3082350030,43600,100
3075750027,30323,100
3084650051,5000,62
3086680820,12272,89.3
3074660013,5000,57.8
3088410490,16000,100
3083740181,28515,100
3071230064,5100,70.4
3072680213,7330,100
3072690001,71139,100
3074670033,7087,54.4
3071080157,7500,65.6
3088280001,28000,100
3074220053,13600,90.4
3074490129,6000,58.3
3072240141,5125,72.8
3074370001,31695,57
3074350020,5000,60
3083090046,6000,70
3081160001,104570,55
3081420111,6576,100
3079620044,7000,87
3071660047,13825,84.8
3073190037,16600,55.2
3082400059,14400,NA
3084350064,7992,58.3
3075740027,28600,100
3088910662,13186,100
3079660035,7410,59.3
3079320508,23918,100
3074620067,16250,90.6
3088960147,6517,100
3087800127,5098,55.6
3078190020,10042,84.8
3078630006,9522,58.3
3076640041,116000,64
3076550028,19235,64.8
3081800029,6716,64.4
3086160121,5500,100
3081550041,70887,100
3079940048,6764,83.3
3070850125,5108,72.2
3051090008,11975,54.8
3051040028,10058,100
3077540067,5300,56.7
3080540059,5720,81.1
3074600003,5900,97.4
3079540052,6384,52
3073390049,10000,57.8
3082850051,5000,53.3
3072470218,11932,100
3077330043,10058,61
3079820049,10000,66.7
3079020062,5781,51.7
3075750011,17908,54.5
3085910125,513750,80
3082220030,29228,100
3075710027,29700,100
3081200018,27000,100
3074680005,8099,63.3
3078120024,6836,71.2
3071490005,7800,83.2
3071120052,6000,59.2
3072680218,9727,100
3081520300,19336,100
3081240097,5280,53.3
3079320157,9200,100
3085910175,76625,100
3075600027,6150,82.7
3088150001,9839,67.2
3081800044,5075,58.9
3081460051,15100,62.5
3076620075,7000,100
3079240088,88200,100
3071080166,6000,58.4
3071060120,5000,58.8
3073180037,5000,61.6
3075770073,11938,65
3088150011,6123,55.2
3074680078,7920,67.8
3083010034,5000,75.6
3079690030,8981,59
3073250046,5375,79.8
3075650075,6000,62.2
3081880030,36000,98.9
3075660027,26400,100
3076840022,16835,90
3081290001,10000,60
3072680228,5450,50
3088661230,5400,87.8
3088320030,5202,78.9
3071120009,10522,92
3076610031,12000,68
3072040110,10066,87.8
3070860074,7929,68.9
3074410104,5329,100
3079320131,27850,100
3088290012,9000,52.2
3086780002,12500,58.8
3074160055,7000,62.2
3075750033,5760,100
3086370035,5000,62
3072120017,10000,71
3079810012,12000,75.6
3077700072,8000,62.2
3084040002,21566,62.4
3073240001,55175,69.5
3077340008,7000,79
3088390011,6000,100
3072620017,19538,65.4
3088240015,7000,55.6
3084430023,8000,63.3
3081280041,85435,51.1
3087540038,6000,60
3085570001,80350,57.8
3088060130,16830,100
3072230024,6000,63.2
3074050966,10500,72.2
3081310020,6474,69
3079650030,6000,64.4
3088120137,8008,100
3074650001,5346,72
3088240018,7000,55.6
3088561503,17000,100
3073530001,9450,50
3071280044,33700,100
3079140001,10000,81
3086030001,9500,54
3076120046,6300,51.1
3086160118,6050,100
3087270054,6000,51.7
3086330009,5000,62
3088370025,108445,86
3086970008,70846,92.5
3070850099,5357,57.8
3083000033,5520,76.7
3088390020,36650,100
3081620056,5200,62.2
3089390162,5355,52.2
3072980069,5030,69.6
3075760014,14250,99
3071250047,11166,78.9
3053900015,6000,64.8
3080850002,22910,77.6
3081150006,7800,77
3080080005,10800,58
3074600081,5750,71.5
3054760009,5000,100
3081260044,6887,100
3079320542,6419,100
3086550023,5100,50
3074160028,6700,70
3075980040,7055,64
3076900051,67340,83.5
3076380034,5500,60
3081480018,8000,78.9
3081660031,6000,68.5
3066810431,7500,100
3080090047,10033,84.4
3071920068,30796,56
3074590065,27275,68.2
3078620003,5000,63.3
3082350048,266296,78.4
3082360031,5250,78.9
3084701206,10278,98.3
3086160127,8569,100
3051370042,5000,90.5
3054220010,10033,52
3053950088,7434,100
3054090027,5200,68.8
3066550034,10450,100
3053930036,5280,62
3051880019,6100,91
3054030042,6360,54.4
3050570088,6113,89.7
3066790103,6800,65.6
3065820037,9400,66
3065230069,6000,100
3070890057,7992,65.6
3088170044,8000,83.3
3084700001,61800,100
3088561527,10800,100
3072540075,94026,100
3072240014,5500,51.1
3077340034,12600,99
3083280040,74257,76
3082790056,7036,73.3
3084340030,7000,50
3083740030,6176,100
3087360009,6240,100
3074370053,7250,63.3
3077690028,6000,78.9
3080530057,5713,72.2
3082150022,82000,61.6
3081450053,6814,71.1
3080260052,6000,67.8
3087370064,10000,100
3078210001,7044,80
3075810018,18000,60.1
3077450038,5300,62.2
3081660014,38465,100
3086790014,18425,62.6
3072150020,104000,NA
3072600089,5080,100
3074580023,5425,65.6
3077330010,9106,51
3074590058,9797,75.3
3074210006,6925,56.5
3071080147,6000,53.6
3080230039,11700,85
3077770012,5000,68.8
3075570128,7336,75
3075630042,7525,87.7
3086330024,5100,62
3082350010,17000,93
3082180026,18782,100
3081800053,8250,75.6
3079730009,15972,52.8
3086340025,5175,62
3079490283,55231,66
3084950041,8720,100
3084430001,10000,71.7
3074620061,7896,64.1
3082200011,5000,84.4
3082240012,8980,55.6
3082040016,6788,73.3
3082010015,5612,51.1
3073180053,5000,61.6
3080210045,5183,77.8
3081280076,6990,71.1
3081800064,7500,72.2
3087230258,5783,100
3087790169,6272,59.2
3071000001,12800,74.1
3082770078,5130,55.6
3079650033,16000,92.6
3079320083,10000,50
3075570052,8000,50
3082020029,5283,75.6
3076290001,8400,69.1
3082750042,5000,65.6
3082950026,5671,55.6
3074040060,7100,100
3076500001,6500,55.6
3081700036,5360,100
3081200048,6000,100
3089000116,5400,80
3073050067,5900,66.7
3073940073,9100,56.7
3078590020,5800,51.7
3077710071,5883,66.7
3080540058,5720,65.6
3087480199,6000,51.7
3088340024,39840,100
3086800032,10766,65.8
3079180001,20100,92
3072600180,7200,100
3073410018,10000,80
3065420064,6000,57.6
3081980068,5265,78.9
3088850450,14074,70
3077220065,5000,57.8
3073210033,6000,78.4
3081460013,5208,64.4
3074700039,12000,100
3073130044,5358,61.1
3084870026,5165,56.7
3081230040,7500,65
3081410073,5710,78.9
3079570023,19990,68.9
3079550011,12000,64.8
3071540072,6000,54.4
3071360035,14950,100
3074350035,5000,65.6
3088850430,14473,100
3083740201,13000,100
3073470069,6000,65.6
3075490020,6000,51.7
3083740108,10710,100
3079320070,8925,50
3074150071,5000,53.3
3074300062,9000,50
3076470054,12600,100
3076520077,6608,100
3079980001,7200,59.5
3081210027,11600,93
3080170036,12600,64.5
3088440050,119915,100
3081470049,6600,57.8
3079670067,5865,57.8
3074590096,16462,71.5
3077970047,10000,83
3070860088,5287,66.7
3073680001,28000,50
3073160023,5640,67.2
3083180001,6571,52.8
3078200012,8680,74.4
3073640059,8000,94.4
3082400006,7500,50
3082040033,6250,77.8
3071550040,56877,57.8
3073580006,10033,68.9
3074590102,19450,70.3
3074150045,7400,83.3
3075720027,28600,100
3074160012,5000,71.1
3081230026,40600,64
3082750112,6125,52.2
3082240038,7667,100
3082750056,5000,51.1
3086820057,12713,70.9
3088420270,10000,100
3071360013,12280,68
3087460107,10513,70
3079320048,9150,98
3051360064,5844,90.1
3051030008,28900,61
3084320053,6000,63.3
3066810434,7500,100
3067080005,66780,100
3051030036,13300,75
3054951149,21670,100
3050840038,8500,89.5
3064980052,5000,50
3066660115,22880,52.1
3067260005,61728,100
3066360023,6000,76
3067300087,6060,82.8
3067790022,17880,55
3065030045,5920,78.8
3065210048,6000,57.8
3052250056,5000,85.2
3054260052,5017,71.2
3052280001,6030,68.5
3050450027,5300,79.8
3065310048,5000,56.8
3050850051,19700,52.6
3051360063,5844,89.7
3066570020,18000,81
3052407501,21562,99.8
3051120004,6000,91
3067030055,21237,100
3066380052,5600,50.4
3067290073,6000,59.2
3065420062,6000,57.6
3051640022,10330,79.2
3051050033,11985,100
3051030001,11300,65.5
3065480001,20000,50
3072130001,10000,100
3074290036,8000,68.3
3074050001,11000,81.8
3078010019,5000,71.1
3071070144,5400,100
3074700043,7550,100
3073170062,6000,69.6
3074600006,5000,70.6
3077650070,6000,52.2
3074590067,74000,96.5
3075570124,12234,99.8
3075990010,5000,80
3067490073,5000,75
3052220027,10000,55
3077440042,5858,100
3082350053,21850,59.2
3082560057,5197,65.6
3078820059,6000,58.3
3071250025,6449,57.8
3079320160,5880,100
3085400047,6000,72.2
3084160044,7760,69.6
3084650066,5000,62
3088150005,5481,80
3074160017,5000,77.8
3079040026,5200,60
3079160035,19860,81.1
3072930038,5500,67.2
3074180046,5560,100
3081220011,41250,90
3088910580,5355,100
3089230080,16695,58.9
3079710012,5093,53.3
3079320234,5000,100
3081200055,5100,100
3082400001,7500,67.5
3079180022,8000,100
3073710068,8880,100
3088350040,46370,99
3083270033,19350,100
3081100051,6367,62.4
3081650052,5290,66
3077840041,24330,88.3
3078950016,10000,78
3081300045,10692,63
3079690001,61200,65
3087880061,27000,84
3071110012,6000,69.6
3073520034,13727,100
3080380016,6000,74.1
3082590052,8500,58.9
3086330027,5100,62
3088150017,6400,100
3082850053,5000,53.3
3079320151,9955,100
3071050148,6000,55.9
3071040414,12000,69.3
3071680019,6378,56.8
3088330100,22440,94
3073800063,5060,62.2
3081680025,7200,100
3079320126,10000,100
3071500051,12000,76
3074220136,21000,100
3082980026,6679,77.8
3086310028,35607,92
3085450039,6000,79.2
3071080155,6000,55.2
3081800036,5000,74.4
3087740006,107360,51.1
3074710070,6000,54.4
3072980062,7545,59.2
3081680046,42148,100
3081080006,24000,88.8
3081870056,7500,93.3
3086160129,8442,100
3087370095,6240,70
3073520027,7531,56
3088060001,23000,100
3071360005,14800,91
3077550013,7500,67.8
3083840066,5000,60
3067570036,5030,80.7
3051140003,5800,66.7
3050300072,6000,81.5
3080120400,430000,87.2
3051670070,5190,72.7
3051030034,6450,52.8
3081630058,5000,77.8
3082000053,5250,72.2
3072990053,9350,68
3074660018,5113,56.7
3073970070,8811,75.6
3078840071,14000,73.3
3082210054,5000,67.8
3082020038,6628,55.6
3077240073,14138,100
3079320145,21538,100
3075570047,16000,75
3077450052,6000,65.6
3079320311,10700,66
3076290063,42297,100
3079320090,25200,86
3081660075,14640,100
3081660060,17410,100
3081630011,5000,70
3084701165,8480,100
3079550044,12500,51.2
3071270028,35300,77.8
3082000043,21850,75.5
3086730061,9600,100
3076200025,17050,60
3081210031,12870,67
3084380009,5000,100
3088420275,10000,100
3084380016,8000,100
3071090050,8840,60
3085550037,20000,85.6
3083740028,19445,100
3088762724,10519,97.8
3086160131,9072,100
3085290004,26190,71
3088455525,17000,100
3084701064,25661,90
3071840022,6150,63.3
3071290025,7860,61.1
3073150073,10066,76
3079550017,55000,60
3082030005,21109,58.9
3079200020,644732,60
3074640056,6275,57.8
3082990059,15000,90
3084860033,8000,50
3072180027,5866,62.2
3071450058,6434,72
3077760003,5000,80.8
3077520035,7075,60
3082240069,8999,68.9
3084490041,10000,51.7
3087370098,7280,55
3087860012,5862,51.1
3089000164,7200,71.1
3077760041,6000,60
3074360030,22400,93.3
3073940029,5000,54.4
3078300026,9000,100
3082030021,5945,100
3073700010,17825,67.8
3078070001,10000,100
3073860117,16800,87.8
3077750051,49014,60
3072810210,41000,100
3073180022,8000,77.6
3077510019,5000,80
3079670009,7499,74.4
3074160024,5000,71.1
3074670016,6650,56.7
3088320028,5287,77.8
3078910015,5000,51.7
3081460060,9551,74
3082940043,5832,67.8
3084510033,5000,55
3075770060,17985,100
3081700001,122800,100
3088410525,20000,100
3081800041,5000,65.6
3083010039,5000,77.8
3080150041,34000,76.5
3083390012,23000,100
3088150065,44800,88.8
3073150021,5033,74.4
3074110053,7325,63.3
3075940037,6300,56.8
3077840050,12000,100
3077250040,19500,50
3078300020,6000,100
3072500030,28933,NA
3075740025,9718,100
3088150106,37000,100
3079180051,14000,100
3077760006,40000,67.2
3088150035,24300,70.4
3082360056,7270,51.1
3077230016,6000,72.2
3084860061,16000,66.7
3081680011,28968,100
3082990068,15500,62.2
3071660015,6351,100
3082370001,10900,76
3081690013,78834,100
3082050022,21891,61.6
3079140006,10000,50
3080400037,7000,79.3
3079490017,21500,83
3086310085,8280,82
3086160085,21050,50
3084701140,235000,65
3081810011,11250,67.8
3078070069,5424,53.6
3081830015,5800,52.2
3087430042,8000,66.7
3088130072,1970689,100
3073260001,6000,54.4
3072610150,133130,100
3083390001,23354,88.3
